image,split,source_video,source_frame,detection_index,obb_class,obb_conf,obb_cx,obb_cy,obb_w,obb_h,obb_rotation,crop_width,crop_height
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00133.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3120,2,0,0.937057,507.098,366.188,97.059,364.158,0.618484,120,452
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00134.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3120,3,0,0.925881,457.607,883.806,388.290,107.168,0.610993,481,133
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00135.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3120,4,0,0.471586,354.415,972.106,88.140,278.207,1.147936,109,345
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00136.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3240,0,0,0.933066,500.226,378.231,109.458,377.558,0.697237,136,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00137.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3240,1,0,0.932448,188.486,948.537,96.165,350.767,0.996975,119,435
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00138.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3240,2,0,0.912274,255.566,747.642,110.684,426.213,0.963415,137,529
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00139.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3240,3,0,0.907608,453.840,895.008,386.301,107.238,0.689804,479,133
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00140.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3360,0,0,0.943676,494.378,426.242,107.448,384.043,0.790685,133,476
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00141.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3360,1,0,0.928795,227.471,738.472,110.775,424.079,0.692824,137,526
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00142.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3360,2,0,0.926347,195.169,944.954,98.003,367.892,1.231552,122,456
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00143.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3360,3,0,0.903875,487.011,879.575,390.553,107.122,0.952481,484,133
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00144.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3360,4,0,0.808157,362.151,967.558,89.376,322.200,1.289941,111,400
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00145.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3480,0,0,0.935256,515.292,390.337,101.899,367.529,0.622071,126,456
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00146.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3480,1,0,0.929218,258.220,599.489,107.371,438.138,0.332854,133,543
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00147.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3480,2,0,0.914628,552.168,850.983,384.140,106.672,1.404885,476,132
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00148.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3480,3,0,0.913334,193.205,946.717,116.803,379.497,1.085573,145,471
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00149.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3480,4,0,0.821296,404.238,944.036,88.516,326.022,1.209810,110,404
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00150.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3600,0,0,0.945657,508.561,394.830,106.476,377.055,0.630481,132,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00151.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3600,1,0,0.935151,268.634,429.616,115.810,428.744,0.207036,144,532
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00152.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3600,2,0,0.929866,185.261,924.982,103.560,350.776,1.077806,128,435
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00153.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3600,3,0,0.926998,342.490,947.815,90.801,342.814,1.149530,113,425
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00154.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3600,4,0,0.879702,579.153,830.201,374.552,92.320,1.505304,464,114
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00155.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3720,0,0,0.953445,246.170,565.839,432.587,118.416,0.578729,536,147
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00156.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3720,1,0,0.943613,507.032,399.001,108.547,378.297,0.610190,135,469
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00157.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3720,2,0,0.936334,200.538,954.257,107.225,363.447,1.234977,133,451
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00158.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3720,3,0,0.917603,590.210,786.527,107.080,394.918,0.146856,133,490
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00159.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3720,4,0,0.885789,459.864,888.726,93.305,322.956,0.259154,116,400
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00160.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3840,0,0,0.944113,490.337,393.117,104.859,378.650,0.614609,130,470
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00161.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3840,1,0,0.916347,191.995,800.989,108.443,404.605,0.934888,134,502
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00162.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3840,2,0,0.901581,597.434,727.436,104.208,397.300,0.021784,129,493
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00163.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3840,3,0,0.899833,199.514,939.384,110.003,361.656,1.095690,136,448
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00164.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3840,4,0,0.885373,447.476,928.053,100.852,359.625,0.772375,125,446
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00165.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3960,0,0,0.936529,595.732,727.422,103.845,392.073,0.064481,129,486
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00166.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3960,1,0,0.933297,488.350,402.437,105.585,382.282,0.579335,131,474
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00167.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3960,2,0,0.931197,447.311,946.911,96.293,353.076,0.894083,119,438
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00168.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3960,3,0,0.925141,204.595,858.624,100.351,386.317,1.358452,124,479
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00169.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,3960,4,0,0.908565,200.265,949.953,93.691,340.662,1.289759,116,422
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00170.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4080,0,0,0.950356,466.105,436.439,105.213,381.735,0.605920,130,473
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00171.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4080,1,0,0.938376,392.030,958.531,95.964,346.343,1.075998,119,429
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00172.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4080,2,0,0.862072,598.035,863.221,100.494,381.822,0.226612,125,473
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00173.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4080,3,0,0.401756,237.718,921.386,106.826,320.884,1.009724,132,398
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00174.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4080,4,0,0.393169,140.790,884.828,101.282,369.727,0.669078,126,458
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00175.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4200,0,0,0.941079,480.708,474.059,107.484,387.881,0.796389,133,481
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00176.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4200,1,0,0.939252,561.090,852.993,103.610,389.241,0.372314,128,483
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00177.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4200,2,0,0.934076,397.352,918.665,95.426,319.574,0.576197,118,396
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00178.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4200,3,0,0.784483,154.105,910.625,110.487,376.546,0.817179,137,467
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00179.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4320,0,0,0.950451,481.092,478.446,108.555,389.718,0.792998,135,483
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00180.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4320,1,0,0.900476,194.222,942.599,112.308,389.305,1.046623,139,483
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00181.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4320,2,0,0.894665,585.481,848.653,106.476,393.897,0.270033,132,488
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00182.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4320,3,0,0.801982,401.562,840.773,132.604,425.763,1.036666,164,528
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00183.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4320,4,0,0.422726,315.736,973.475,91.455,268.062,1.371028,113,332
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00184.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4440,0,0,0.954881,479.114,481.671,107.467,391.047,0.788809,133,485
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00185.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4440,1,0,0.924580,578.532,860.308,107.565,401.443,0.247871,133,498
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00186.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4440,2,0,0.915986,305.407,757.509,110.464,408.321,1.308392,137,506
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00187.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4440,3,0,0.607053,216.504,973.910,112.963,403.333,1.255479,140,500
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00188.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4560,0,0,0.940106,477.937,507.460,108.531,396.796,0.807093,135,492
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00189.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4560,1,0,0.931816,587.838,853.091,102.005,393.192,0.210395,126,488
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00190.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4560,2,0,0.914343,194.687,799.510,400.409,108.367,0.354344,497,134
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00191.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4560,3,0,0.892759,217.306,950.222,106.176,390.237,1.227867,132,484
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00192.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4680,0,0,0.942638,482.904,519.341,108.469,389.995,0.725365,135,484
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00193.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4680,1,0,0.924869,139.219,359.189,91.210,347.220,0.525735,113,431
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00194.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4680,2,0,0.919567,588.947,855.559,111.652,393.143,0.158771,138,487
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00195.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4680,3,0,0.892403,143.737,695.659,391.123,103.952,1.238827,485,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00196.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4680,4,0,0.863618,251.298,952.319,114.048,411.013,1.383408,141,510
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00197.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4800,0,0,0.936683,460.449,508.045,106.278,380.476,0.696049,132,472
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00198.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4800,1,0,0.928549,437.249,291.158,92.228,348.675,1.170878,114,432
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00199.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4800,2,0,0.907781,199.569,944.864,105.879,392.150,1.238132,131,486
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-3_crop_00200.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4800,3,0,0.783421,101.455,386.077,95.601,370.046,0.299033,119,459
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00201.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4800,4,0,0.594709,590.561,869.517,94.945,360.076,0.211046,118,446
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-3_crop_00202.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-3.mp4,4920,0,0,0.941475,464.056,289.271,90.171,332.325,1.206797,112,412
